yyyy  mm  dd  HH MIN   SEC          u          v          w          T
2008   5   9   5   7 42.40    2.67738   -0.09550   -0.12216  288.23249
2008   5   9   5   7 42.50    2.54160    0.10329    0.03820  288.15947
2008   5   9   5   7 42.60    2.52981    0.07009   -0.25033  288.43845
2008   5   9   5   7 42.70    2.50165    0.04897   -0.28902  288.38642
2008   5   9   5   7 42.80    2.56856    0.10309   -0.24030  288.31740
2008   5   9   5   7 42.90    2.50733    0.07369   -0.20118  288.20038
2008   5   9   5   7 43.00    2.59277    0.05826   -0.06906  288.17636
2008   5   9   5   7 43.10    2.30060   -0.06738    0.08917  288.21534
2008   5   9   5   7 43.20    2.42796    0.12961    0.07897  288.22632
2008   5   9   5   7 43.30    2.08153   -0.01140    0.08148  288.26329
2008   5   9   5   7 43.40    2.37037    0.03904    0.19130  288.24327
2008   5   9   5   7 43.50    2.33664    0.24897    0.12115  288.31325
2008   5   9   5   7 43.60    2.49990    0.19222    0.15912  288.31923
2008   5   9   5   7 43.70    2.36321    0.49988    0.27114  288.22821
2008   5   9   5   7 43.80    2.46960    0.66780    0.37019  288.16519
2008   5   9   5   7 43.90    2.39140    0.51707    0.39841  288.13316
2008   5   9   5   7 44.00    2.39707    0.56191    0.39031  288.13014
2008   5   9   5   7 44.10    2.37750    0.49182    0.48122  288.19612
2008   5   9   5   7 44.20    2.29131   -0.27058    0.03926  288.15910
2008   5   9   5   7 44.30    2.50240   -0.10896   -0.20207  288.26508
2008   5   9   5   7 44.40    2.62149   -0.05683   -0.12140  288.33905
2008   5   9   5   7 44.50    2.75259    0.11880    0.03686  288.12603
2008   5   9   5   7 44.60    2.60366    0.02799    0.00758  288.13001
2008   5   9   5   7 44.70    2.45251   -0.18485   -0.04073  288.24799
2008   5   9   5   7 44.80    2.43107    0.04875    0.00112  288.24097
2008   5   9   5   7 44.90    2.57736    0.10740   -0.06117  288.22995
2008   5   9   5   7 45.00    2.43630    0.13162    0.15048  288.21292
2008   5   9   5   7 45.10    2.39522    0.42457    0.02177  288.12990
2008   5   9   5   7 45.20    2.09947    0.36503   -0.05948  288.14988
2008   5   9   5   7 45.30    2.05756    0.49981    0.08281  288.08086
2008   5   9   5   7 45.40    2.13802    0.41217    0.19225  288.06284
2008   5   9   5   7 45.50    2.03662    0.30232    0.32167  288.06282
2008   5   9   5   7 45.60    2.14574    0.49175    0.48223  288.06479
2008   5   9   5   7 45.70    2.24351    0.18049    0.22170  288.15877
2008   5   9   5   7 45.80    2.27624    0.24255    0.08896  288.17575
2008   5   9   5   7 45.90    2.41090    0.24275    0.16882  288.13473
2008   5   9   5   7 46.00    2.33412    0.25924    0.14869  288.12771
2008   5   9   5   7 46.10    2.25743    0.16179    0.29995  288.09369
2008   5   9   5   7 46.20    2.33244    0.09042    0.20728  288.11266
2008   5   9   5   7 46.30    2.38698    0.05530    0.29926  288.06464
2008   5   9   5   7 46.40    2.53863    0.10274    0.14100  288.15862
2008   5   9   5   7 46.50    2.43377   -0.09742   -0.11994  288.15860
2008   5   9   5   7 46.60    2.46461    0.03739   -0.02197  288.34857
2008   5   9   5   7 46.70    2.43190    0.07012   -0.03939  288.28655
2008   5   9   5   7 46.80    2.57333    0.16523    0.15690  288.29653
2008   5   9   5   7 46.90    2.36975    0.07945    0.10959  288.22751
2008   5   9   5   7 47.00    2.38767    0.28717    0.09777  288.32948
2008   5   9   5   7 47.10    2.64664    0.23219    0.17773  288.17546
2008   5   9   5   7 47.20    2.60534    0.29352    0.26875  288.16044
2008   5   9   5   7 47.30    2.74819    0.33971    0.11786  288.15842
2008   5   9   5   7 47.40    2.77368    0.23021    0.14702  288.09739
2008   5   9   5   7 47.50    2.80161    0.19387    0.06775  288.07737
2008   5   9   5   7 47.60    2.76781    0.20693    0.11772  288.12935
2008   5   9   5   7 47.70    2.66829    0.42039   -0.27143  288.27933
2008   5   9   5   7 47.80    2.68394   -0.02784   -0.28104  288.14930
2008   5   9   5   7 47.90    2.85381    0.16040   -0.33319  288.35328
2008   5   9   5   7 48.00    2.98626    0.37234   -0.51407  288.31426
2008   5   9   5   7 48.10    2.56548    0.42622    0.29742  288.21623
2008   5   9   5   7 48.20    2.67493    0.62974   -0.12063  288.42221
2008   5   9   5   7 48.30    2.65995    0.87598    0.01932  288.33119
2008   5   9   5   7 48.40    2.46827    0.56324    0.14188  288.32916
2008   5   9   5   7 48.50    2.20572    0.52402    0.15861  288.28114
2008   5   9   5   7 48.60    2.58005    0.32868   -0.13337  288.35112
2008   5   9   5   7 48.70    2.89339    0.27727   -0.17235  288.30110
2008   5   9   5   7 48.80    2.82099    0.36433   -0.22252  288.50907
2008   5   9   5   7 48.90    2.64284    0.26428   -0.23992  288.48905
2008   5   9   5   7 49.00    2.51206    0.17878    0.00024  288.43903
2008   5   9   5   7 49.10    2.49548   -0.09663   -0.12128  288.40500
2008   5   9   5   7 49.20    2.49953   -0.27388    0.07791  288.33098
2008   5   9   5   7 49.30    2.64676   -0.40823   -0.14185  288.19496
2008   5   9   5   7 49.40    2.45376   -0.25947    0.29933  288.22893
2008   5   9   5   7 49.50    2.47555   -0.06452    0.39808  288.19191
2008   5   9   5   7 49.60    2.76605    0.11417    0.37534  288.17489
2008   5   9   5   7 49.70    2.81231    0.12849    0.10409  288.36786
2008   5   9   5   7 49.80    2.92063    0.25633    0.19581  288.43684
2008   5   9   5   7 49.90    2.95272    0.15388    0.00447  288.45182
2008   5   9   5   7 50.00    2.86380   -0.10603   -0.09469  288.44179
2008   5   9   5   7 50.10    2.71191   -0.35221   -0.09319  288.69077
2008   5   9   5   7 50.20    2.78377   -0.20619    0.14667  288.41775
2008   5   9   5   7 50.30    3.04655    0.01252   -0.11470  288.64973
2008   5   9   5   7 50.40    2.88586    0.21492   -0.39221  288.60170
2008   5   9   5   7 50.50    2.85815    0.08056   -0.14305  288.55168
2008   5   9   5   7 50.60    2.72673    0.06920    0.20552  288.39966
2008   5   9   5   7 50.70    3.13557    0.19834   -0.18478  288.63164
2008   5   9   5   7 50.80    2.98508    0.17311   -0.21478  288.67361
2008   5   9   5   7 50.90    3.37803    0.18391   -0.36550  288.62159
2008   5   9   5   7 51.00    3.31109    0.49556   -0.47575  288.67057
2008   5   9   5   7 51.10    3.41402    0.17362   -0.24338  288.50155
2008   5   9   5   7 51.20    3.29416    0.32144   -0.11679  288.45453
2008   5   9   5   7 51.30    3.19951    0.33591   -0.00426  288.43851
2008   5   9   5   7 51.40    2.91645    0.55157   -0.11414  288.45648
2008   5   9   5   7 51.50    2.91043    0.64199   -0.18517  288.56646
2008   5   9   5   7 51.60    2.68443    0.60244    0.04669  288.61644
2008   5   9   5   7 51.70    2.59116    0.52166   -0.04292  288.56942
2008   5   9   5   7 51.80    2.74866    0.32720   -0.04374  288.52740
2008   5   9   5   7 51.90    2.56465    0.44845    0.16887  288.54738
2008   5   9   5   7 52.00    2.83996    0.27299    0.05611  288.50136
2008   5   9   5   7 52.10    2.86700    0.05155   -0.21430  288.62134
2008   5   9   5   7 52.20    2.91399    0.20233   -0.17354  288.60132
2008   5   9   5   7 52.30    2.67253    0.18988   -0.24189  288.65330
2008   5   9   5   7 52.40    2.71342    0.20246   -0.01432  288.58228
2008   5   9   5   7 52.50    2.53759    0.43129   -0.12183  288.60126
2008   5   9   5   7 52.60    2.37528   -0.18955   -0.38101  288.66824
2008   5   9   5   7 52.70    2.69297    0.00612   -0.35409  288.62122
2008   5   9   5   7 52.80    2.55941    0.10180   -0.12123  288.62320
2008   5   9   5   7 52.90    2.46284    0.03684   -0.18447  288.56618
2008   5   9   5   7 53.00    2.51437   -0.13401   -0.35320  288.53016
2008   5   9   5   7 53.10    2.59017    0.02630   -0.10091  288.51414
2008   5   9   5   7 53.20    2.71941    0.21332   -0.21438  288.53012
2008   5   9   5   7 53.30    2.75417    0.20466   -0.40426  288.53210
2008   5   9   5   7 53.40    2.55311    0.40374   -0.35344  288.55108
2008   5   9   5   7 53.50    2.71723    0.39357   -0.44219  288.50106
2008   5   9   5   7 53.60    2.66458    0.35504   -0.19143  288.52705
2008   5   9   5   7 53.70    2.68483    0.19398   -0.17104  288.55103
2008   5   9   5   7 53.80    2.47069    0.27050   -0.04178  288.51201
2008   5   9   5   7 53.90    2.78553    0.04720    0.10601  288.36499
2008   5   9   5   7 54.00    2.96306    0.31222    0.14610  288.41697
2008   5   9   5   7 54.10    2.85442    0.15269    0.13932  288.43595
2008   5   9   5   7 54.20    2.75385    0.21681    0.21820  288.49894
2008   5   9   5   7 54.30    2.61695    0.37277    0.05776  288.51192
2008   5   9   5   7 54.40    2.76341    0.20856    0.09655  288.50990
2008   5   9   5   7 54.50    2.75578    0.20476    0.01893  288.52988
2008   5   9   5   7 54.60    2.91037    0.27463   -0.12322  288.50287
2008   5   9   5   7 54.70    2.88449    0.13165    0.11567  288.50085
2008   5   9   5   7 54.80    2.80500    0.11760   -0.06484  288.50283
2008   5   9   5   7 54.90    2.92905    0.29033    0.03485  288.50082
2008   5   9   5   7 55.00    2.61036   -0.06003    0.02769  288.51380
2008   5   9   5   7 55.10    2.63708    0.04148   -0.02959  288.51378
2008   5   9   5   7 55.20    2.78634   -0.19477   -0.02304  288.50077
2008   5   9   5   7 55.30    2.54664   -0.02704   -0.01156  288.44875
2008   5   9   5   7 55.40    2.63861   -0.28486    0.23698  288.36473
2008   5   9   5   7 55.50    2.81681   -0.52017    0.11740  288.15672
2008   5   9   5   7 55.60    2.56105   -0.47432    0.11870  288.20870
2008   5   9   5   7 55.70    2.95932   -0.50669    0.14522  288.27968
2008   5   9   5   7 55.80    2.87723   -0.48038    0.14489  288.31267
2008   5   9   5   7 55.90    2.90438   -0.30472   -0.04276  288.28165
2008   5   9   5   7 56.00    2.93627   -0.43820   -0.10225  288.24563
2008   5   9   5   7 56.10    2.79061   -0.44571   -0.18574  288.19562
2008   5   9   5   7 56.20    2.88584   -0.44505    0.00565  288.19060
2008   5   9   5   7 56.30    3.04947   -0.39338    0.05388  288.15458
2008   5   9   5   7 56.40    2.80215   -0.37700    0.02584  288.19557
2008   5   9   5   7 56.50    2.76747   -0.46266    0.11829  288.15655
2008   5   9   5   7 56.60    2.87405   -0.44180    0.02692  288.14953
2008   5   9   5   7 56.70    2.87262   -0.59771    0.18586  288.17152
2008   5   9   5   7 56.80    2.90402   -0.39776    0.07509  288.22550
2008   5   9   5   7 56.90    2.84169   -0.66737    0.20504  288.27948
2008   5   9   5   7 57.00    2.85476   -0.64628    0.17640  288.33146
2008   5   9   5   7 57.10    2.76095   -0.64362    0.17541  288.34945
2008   5   9   5   7 57.20    2.63783   -0.44991    0.24561  288.34943
2008   5   9   5   7 57.30    2.80532   -0.08533    0.41614  288.24241
2008   5   9   5   7 57.40    2.80094    0.09310    0.38612  288.20840
2008   5   9   5   7 57.50    2.77729    0.13863    0.38843  288.22538
2008   5   9   5   7 57.60    2.49646    0.09990    0.32834  288.22536
2008   5   9   5   7 57.70    2.57604    0.43312   -0.15035  288.27934
2008   5   9   5   7 57.80    2.91719    0.32056   -0.17335  288.45533
2008   5   9   5   7 57.90    3.16665    0.08573   -0.45663  288.60431
2008   5   9   5   7 58.00    3.11516    0.21441   -0.30696  288.66529
2008   5   9   5   7 58.10    2.93884    0.08607   -0.05336  288.60228
2008   5   9   5   7 58.20    2.95623    0.15598   -0.44385  288.56526
2008   5   9   5   7 58.30    3.06149    0.19142   -0.34405  288.58124
2008   5   9   5   7 58.40    3.13933    0.10843   -0.29465  288.54623
2008   5   9   5   7 58.50    3.21335    0.27687   -0.19543  288.50221
2008   5   9   5   7 58.60    2.97899    0.34072   -0.45498  288.53320
2008   5   9   5   7 58.70    3.02501    0.33515   -0.34463  288.52918
2008   5   9   5   7 58.80    2.95465    0.22831   -0.27396  288.51316
2008   5   9   5   7 58.90    2.97651   -0.00688   -0.17520  288.48915
2008   5   9   5   7 59.00    2.90983    0.06827   -0.29352  288.48913
2008   5   9   5   7 59.10    2.78685   -0.20288   -0.10173  288.45512
2008   5   9   5   7 59.20    3.15354   -0.13749   -0.18713  288.45510
2008   5   9   5   7 59.30    2.93210   -0.06546   -0.12374  288.40309
2008   5   9   5   7 59.40    2.89971    0.07334   -0.12432  288.40307
2008   5   9   5   7 59.50    3.00173    0.33537   -0.16659  288.40306
2008   5   9   5   7 59.60    2.92554    0.21955   -0.43428  288.48704
2008   5   9   5   7 59.70    2.71211    0.00446   -0.33358  288.50903
2008   5   9   5   7 59.80    2.60280   -0.08275   -0.06350  288.49201
2008   5   9   5   7 59.90    2.71042    0.01404    0.08609  288.32900
2008   5   9   5   8  0.00    2.59018   -0.23563    0.35769  288.34899
2008   5   9   5   8  0.10    2.61765   -0.25573    0.12683  288.36197
2008   5   9   5   8  0.20    2.64305   -0.14542    0.06736  288.35096
2008   5   9   5   8  0.30    2.72752   -0.14786    0.05521  288.31194
2008   5   9   5   8  0.40    2.69161   -0.05648    0.18721  288.29393
2008   5   9   5   8  0.50    2.76175   -0.05504    0.19636  288.17692
2008   5   9   5   8  0.60    2.84864    0.07010    0.13732  288.11190
2008   5   9   5   8  0.70    2.83496   -0.02165    0.06487  288.09689
2008   5   9   5   8  0.80    2.85843   -0.00279    0.12553  288.10787
2008   5   9   5   8  0.90    3.00645   -0.07039    0.10352  288.09486
2008   5   9   5   8  1.00    2.95533   -0.20254    0.11695  288.34585
2008   5   9   5   8  1.10    2.96646   -0.13672    0.07441  288.43483
2008   5   9   5   8  1.20    2.81175    0.14134   -0.22363  288.45682
2008   5   9   5   8  1.30    2.70546    0.05522   -0.03193  288.45480
2008   5   9   5   8  1.40    2.50281    0.03265   -0.03017  288.43479
2008   5   9   5   8  1.50    2.59568   -0.29537    0.09606  288.41777
2008   5   9   5   8  1.60    2.49753   -0.31493    0.14709  288.38076
2008   5   9   5   8  1.70    2.56551   -0.19968    0.12622  288.40075
2008   5   9   5   8  1.80    2.47106   -0.49308    0.19701  288.31573
2008   5   9   5   8  1.90    2.64031   -0.43875    0.15512  288.38472
2008   5   9   5   8  2.00    2.64868   -0.52919    0.26859  288.45270
2008   5   9   5   8  2.10    2.50687   -0.43893    0.33669  288.39769
2008   5   9   5   8  2.20    2.51212   -0.45713    0.24731  288.48668
2008   5   9   5   8  2.30    2.55732   -0.37070    0.32690  288.35066
2008   5   9   5   8  2.40    2.44789   -0.25690    0.24615  288.45265
2008   5   9   5   8  2.50    2.45616   -0.25515    0.31861  288.39563
2008   5   9   5   8  2.60    2.50488   -0.13734    0.17773  288.39762
2008   5   9   5   8  2.70    2.61850   -0.09810    0.03578  288.17261
2008   5   9   5   8  2.80    2.46713    0.08495    0.23797  288.14659
2008   5   9   5   8  2.90    2.43043   -0.03586    0.32677  288.12958
2008   5   9   5   8  3.00    2.50876   -0.14710    0.36738  288.22056
2008   5   9   5   8  3.10    2.51682   -0.23593    0.35707  288.41555
2008   5   9   5   8  3.20    2.41521   -0.38540    0.25579  288.50454
2008   5   9   5   8  3.30    2.44428   -0.17642    0.22706  288.49952
2008   5   9   5   8  3.40    2.58238   -0.18530    0.41825  288.26151
2008   5   9   5   8  3.50    2.55360    0.06786    0.23821  288.15749
2008   5   9   5   8  3.60    2.51025    0.17184    0.14687  288.13148
2008   5   9   5   8  3.70    2.43904    0.17066    0.26734  288.11147
2008   5   9   5   8  3.80    2.22858    0.42941    0.05748  288.02945
2008   5   9   5   8  3.90    2.13157    0.34498    0.05797  288.05944
2008   5   9   5   8  4.00    2.16376    0.33570    0.22992  288.07442
2008   5   9   5   8  4.10    2.04957    0.30945    0.32132  288.06141
2008   5   9   5   8  4.20    2.36673    0.09535    0.44713  288.31339
2008   5   9   5   8  4.30    2.38412    0.10132    0.16724  288.43238
2008   5   9   5   8  4.40    2.41778   -0.06764    0.08722  288.45637
2008   5   9   5   8  4.50    2.25571   -0.07852    0.31803  288.31135
2008   5   9   5   8  4.60    2.24972   -0.23572    0.41108  288.19234
2008   5   9   5   8  4.70    2.37905   -0.34358    0.25586  288.31332
2008   5   9   5   8  4.80    2.47511   -0.32099    0.32567  288.31331
2008   5   9   5   8  4.90    2.52148   -0.25545    0.22654  288.34830
2008   5   9   5   8  5.00    2.39714   -0.30447    0.53773  288.22628
2008   5   9   5   8  5.10    2.25682   -0.31849    0.31871  288.25927
2008   5   9   5   8  5.20    2.38611   -0.36243    0.51653  288.20925
2008   5   9   5   8  5.30    2.45395   -0.27686    0.29717  288.29824
2008   5   9   5   8  5.40    2.32879   -0.25478    0.18794  288.34823
2008   5   9   5   8  5.50    2.31453   -0.23809    0.38869  288.38021
2008   5   9   5   8  5.60    2.32145   -0.28732    0.36960  288.40020
2008   5   9   5   8  5.70    2.29112   -0.09737    0.48914  288.38219
2008   5   9   5   8  5.80    2.29789   -0.08428    0.37557  288.36117
2008   5   9   5   8  5.90    2.19837   -0.07345    0.35996  288.37616
2008   5   9   5   8  6.00    2.23544    0.31465    0.37661  288.25715
2008   5   9   5   8  6.10    2.32492    0.09295    0.11906  288.20713
2008   5   9   5   8  6.20    2.58642    0.12248    0.21732  288.20912
